audio_path,reference,prediction,source,duration_seconds,speaker_id,audio_cluster,split,cluster_metadata,text_cluster,duration_seconds_metadata,speaker_id_metadata,split_metadata,transcript,sample_wer,sample_cer,reference_word_count,prediction_word_count,reference_char_count,prediction_char_count,duration_bucket,dominant_error,num_substitutions,num_deletions,num_insertions,num_word_edits
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21929986.mp3,această abordare este malițioasă și contraproductivă,această bordării este maritării să-și contraproducivă,common_voice,4.422,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,0,test,0,0,4.422,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,test,această abordare este malițioasă și contraproductivă,0.6666666666666666,0.23076923076923078,6,6,52,53,medium_3_6s,substitution,4,0,0,4
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21929987.mp3,aceste chestiuni țin de competența noastră,ar acestei chestiuni din lecompetența moastră,common_voice,3.222,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,1,test,1,1,3.222,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,test,aceste chestiuni țin de competența noastră,1.0,0.19047619047619047,6,6,42,45,medium_3_6s,substitution,6,0,0,6
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21929988.mp3,din păcate are tendința de a urca,din păcate are temință de a urca,common_voice,3.39,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,1,test,1,1,3.39,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,test,din păcate are tendința de a urca,0.14285714285714285,0.09090909090909091,7,7,33,32,medium_3_6s,substitution,1,0,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21929989.mp3,trebuie să ne amintim istoria noastră,trebuie să ne amintim de istoria noastră,common_voice,3.462,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,1,test,1,2,3.462,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,test,trebuie să ne amintim istoria noastră,0.16666666666666666,0.08108108108108109,6,7,37,40,medium_3_6s,insertion,0,0,1,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21929990.mp3,este timpul să punem capăt acestor practici,este timpul să pun în capăt acestor practici,common_voice,3.75,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,0,test,0,0,3.75,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,test,este timpul să punem capăt acestor practici,0.2857142857142857,0.06976744186046512,7,8,43,44,medium_3_6s,substitution,1,0,1,2
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21929991.mp3,au crescut sau au scăzut ca număr,au crescut sau au scăzut ca număr,common_voice,3.39,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,1,test,1,3,3.39,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,test,au crescut sau au scăzut ca număr,0.0,0.0,7,7,33,33,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21929992.mp3,nu numai instituția și tratatul sunt importante,nu număr instituței ștoată târste importante,common_voice,4.47,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,0,test,0,1,4.47,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,test,nu numai instituția și tratatul sunt importante,0.7142857142857143,0.3191489361702128,7,6,47,44,medium_3_6s,substitution,4,1,0,5
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21929993.mp3,nu am nicio problemă cu acest lucru,nu am nicio problemă cu acest lucru,common_voice,3.27,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,1,test,1,4,3.27,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,test,nu am nicio problemă cu acest lucru,0.0,0.0,7,7,35,35,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21929994.mp3,sper că starea comisarului se va ameliora,sper că starea comisarului se va ameliora,common_voice,3.222,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,1,test,1,3,3.222,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,test,sper că starea comisarului se va ameliora,0.0,0.0,7,7,41,41,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21929995.mp3,am ținut destul de multe reuniuni și conferințe,am ținut destul de multă reuni și conferințe,common_voice,3.222,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,0,test,0,1,3.222,cv_2c6700d68ac74f51407969a56274e6a2b9a3ebdeeeff32b5b92d952c187cb630616706d9b242542f69718f8aa656fbf0b436b51a4488b7f63b3e095fc10891e0,test,am ținut destul de multe reuniuni și conferințe,0.25,0.0851063829787234,8,8,47,44,medium_3_6s,substitution,2,0,0,2
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20392216.mp3,nu au putut să interpreteze exact discursul dvs,nu au putut să interpreteze exact discursul dumneavoastră,common_voice,8.046,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,2,test,2,3,8.046,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,test,nu au putut să interpreteze exact discursul dvs,0.125,0.2127659574468085,8,8,47,57,long_>6s,substitution,1,0,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20392217.mp3,aș dori să fac două reflecții scurte,aș dori să fac două reflecții scurte,common_voice,5.214,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,1,test,1,3,5.214,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,test,aș dori să fac două reflecții scurte,0.0,0.0,7,7,36,36,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20392218.mp3,sunt convinsă că vom reuși acest lucru,sunt convinsă că vom reuși acest lucru,common_voice,4.206,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,1,test,1,4,4.206,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,test,sunt convinsă că vom reuși acest lucru,0.0,0.0,7,7,38,38,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20392219.mp3,consider că acordul este mult prea prematur,consider că acordul este mult prea prematur,common_voice,3.918,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,1,test,1,0,3.918,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,test,consider că acordul este mult prea prematur,0.0,0.0,7,7,43,43,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20392220.mp3,nu este doar o criză a euro,nu este doar o criza euro,common_voice,3.39,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,1,test,1,0,3.39,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,test,nu este doar o criză a euro,0.2857142857142857,0.07407407407407407,7,6,27,25,medium_3_6s,substitution,1,1,0,2
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20392221.mp3,de fapt care este problema concret,de fapt care este problema concret,common_voice,4.662,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,1,test,1,0,4.662,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,test,de fapt care este problema concret,0.0,0.0,6,6,34,34,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20392222.mp3,aceștia știu mereu să găsească o cale,aceștia știu mereu să găsească o cale,common_voice,4.086,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,1,test,1,3,4.086,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,test,aceștia știu mereu să găsească o cale,0.0,0.0,7,7,37,37,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20392223.mp3,dar și asta pare acum prea puțin povestește ema,dar și asta pare acum prea puțin că o să te știu ema,common_voice,4.59,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,0,test,0,3,4.59,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,test,dar și asta pare acum prea puțin povestește ema,0.5555555555555556,0.2127659574468085,9,13,47,52,medium_3_6s,insertion,1,0,4,5
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20392224.mp3,patru state membre folosesc această derogare,patru state membre folosesc această derogare,common_voice,3.942,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,0,test,0,3,3.942,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,test,patru state membre folosesc această derogare,0.0,0.0,6,6,44,44,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20392225.mp3,bujar nishani precedentul ministru de interne a primit portofoliul de la justiție,buziarnișanii precedentul ministru de interne a primit portofoliu de la justiție,common_voice,6.966,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,2,test,2,1,6.966,cv_79429c03825ceae488dcef2dc73c3c4647ee83e5596a621d3cb4207277e3f805316b67eeebed10bd341fd4fdc63a728a2743c3f8d078730c110a89f2976067af,test,bujar nishani precedentul ministru de interne a primit portofoliul de la justiție,0.25,0.08641975308641975,12,11,81,80,long_>6s,substitution,2,1,0,3
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21304423.mp3,nimeni nu va înțelege acest lucru acolo,nimeni nu va înțelege acest lucru acolo,common_voice,5.118,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,1,test,1,4,5.118,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,test,nimeni nu va înțelege acest lucru acolo,0.0,0.0,7,7,39,39,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21304424.mp3,aceasta trebuie să fie excepția și nu regula,aceasta trebuie să fie excepția și nu regula,common_voice,4.326,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,0,test,0,2,4.326,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,test,aceasta trebuie să fie excepția și nu regula,0.0,0.0,8,8,44,44,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21304426.mp3,decizia din cadrul referendumului a fost clară,decizia din cadul referendumului a fost clară,common_voice,5.07,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,2,test,2,3,5.07,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,test,decizia din cadrul referendumului a fost clară,0.14285714285714285,0.021739130434782608,7,7,46,45,medium_3_6s,substitution,1,0,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21304428.mp3,apoi sunt banii sau mai degrabă resursele,apoi sunt bani sau mai degrabă resursele,common_voice,4.71,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,1,test,1,1,4.71,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,test,apoi sunt banii sau mai degrabă resursele,0.14285714285714285,0.024390243902439025,7,7,41,40,medium_3_6s,substitution,1,0,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21304429.mp3,vom spori resursele și vom crește responsabilitatea,vom spori resursele și vom crește responsabilitatea,common_voice,5.094,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,0,test,0,3,5.094,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,test,vom spori resursele și vom crește responsabilitatea,0.0,0.0,7,7,51,51,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21304455.mp3,haideți să facem acest lucru - și repede,haideți să facem acest lucru și repede,common_voice,5.694,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,0,test,0,4,5.694,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,test,haideți să facem acest lucru - și repede,0.125,0.05,8,7,40,38,medium_3_6s,deletion,0,1,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21304456.mp3,am vrut doar să clarific acest lucru,am vrut doar să clarific acest lucru,common_voice,4.158,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,1,test,1,4,4.158,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,test,am vrut doar să clarific acest lucru,0.0,0.0,7,7,36,36,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21304457.mp3,dar am de adus o scurtă explicație,dar am adus o scurtă explicație,common_voice,3.846,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,1,test,1,1,3.846,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,test,dar am de adus o scurtă explicație,0.14285714285714285,0.08823529411764706,7,6,34,31,medium_3_6s,deletion,0,1,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21304458.mp3,nu există nicio alternativă la această cooperare,nu există nici o alternativă la această cooperare,common_voice,4.854,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,0,test,0,3,4.854,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,test,nu există nicio alternativă la această cooperare,0.2857142857142857,0.020833333333333332,7,8,48,49,medium_3_6s,substitution,1,0,1,2
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21304459.mp3,cum sunt țările care sunt incluse în politică,cum sunt țările care sunt incluse în politică,common_voice,4.614,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,0,test,0,1,4.614,cv_7c4b2612be693593fd3cf64b8f36adda3f826d7a52faed6fc63e13b877b74c4a74b7e6876b0ab7f9b6c4b93fc36c4c576fb7d9ba37b5157edaeb168af263cc6b,test,cum sunt țările care sunt incluse în politică,0.0,0.0,8,8,45,45,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25257720.mp3,ar fi un răspuns de susținere și solidaritate,ar fi un răspuns de susținerea și solidaritate,common_voice,4.003,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,1,test,1,1,4.003,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,test,ar fi un răspuns de susținere și solidaritate,0.125,0.022222222222222223,8,8,45,46,medium_3_6s,substitution,1,0,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25257721.mp3,acest raport reprezintă un pas în această direcție,această raport reprezintă un pas în această direcție,common_voice,5.048,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,2,test,2,3,5.048,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,test,acest raport reprezintă un pas în această direcție,0.125,0.04,8,8,50,52,medium_3_6s,substitution,1,0,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25257722.mp3,cum putem eticheta astfel de produse,cum puțe meci chetă astfel de produție,common_voice,3.643,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,0,test,0,1,3.643,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,test,cum putem eticheta astfel de produse,0.6666666666666666,0.2222222222222222,6,7,36,38,medium_3_6s,substitution,3,0,1,4
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25257723.mp3,unele țări nu au respectat aceste cerințe,unile țări nu au respectat aceste cerințe,common_voice,4.255,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,2,test,2,3,4.255,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,test,unele țări nu au respectat aceste cerințe,0.14285714285714285,0.024390243902439025,7,7,41,41,medium_3_6s,substitution,1,0,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25257725.mp3,la aceste întrebări aș dori un răspuns,la aceste întrebări aș dori un răspuns,common_voice,3.824,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,0,test,0,3,3.824,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,test,la aceste întrebări aș dori un răspuns,0.0,0.0,7,7,38,38,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25257751.mp3,ei stau foarte bine din punct de vedere fizic,ei stau foarte bine din punct de vedere fizic,common_voice,4.795,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,2,test,2,1,4.795,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,test,ei stau foarte bine din punct de vedere fizic,0.0,0.0,9,9,45,45,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25257756.mp3,cu toate acestea când vom avea o propunere,cu toate acestea când vom avea o propunere,common_voice,4.147,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,0,test,0,3,4.147,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,test,cu toate acestea când vom avea o propunere,0.0,0.0,8,8,42,42,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25257758.mp3,trebuie să reducem supracapacitatea anumitor flote,trebuie să reducem supracapacitatea a numităr flăte,common_voice,4.904,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,2,test,2,2,4.904,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,test,trebuie să reducem supracapacitatea anumitor flote,0.5,0.06,6,7,50,51,medium_3_6s,substitution,2,0,1,3
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25257759.mp3,cercetările vizează de asemenea rețete eliberate pentru bolnavi de cancer,cerce tările vizează de asemenea rețete liberate pentru bolna de cancer,common_voice,6.704,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,2,test,2,1,6.704,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,test,cercetările vizează de asemenea rețete eliberate pentru bolnavi de cancer,0.4,0.0547945205479452,10,11,73,71,long_>6s,substitution,3,0,1,4
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25257760.mp3,am lucrat împreună foarte îndeaproape la acesta,am lucrat împreună foarte îndeproape la acesta,common_voice,4.508,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,0,test,0,3,4.508,cv_a6d309658c3cccb180db30dd744d13d54da05b5a28c8eb35fc9630a9a4348de9c7fe04ec96e0d73a3a807ec81c3ce1d2104850fbbdf145680df9d2affefb11e3,test,am lucrat împreună foarte îndeaproape la acesta,0.14285714285714285,0.02127659574468085,7,7,47,46,medium_3_6s,substitution,1,0,0,1
