audio_path,transcript,source,duration_seconds,difficulty_rating,speaker_id,recording_id,observation,cluster,split,cv_path,age,gender,accents,variant,up_votes,down_votes,segment,duration_bucket,word_count,char_count
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25007334.mp3,trebuie mereu să fim atenți cu acest aspect,common_voice,4.939,1,cv_3a67e258b683a93605f1d196c0db5789e00ed05652fb86aafaa3da6da1c31bbdc79bd14c3b3f4d2cf2cb825e444b859769628b97f41ebcc373c238ceba2da97c,cv_common_voice_ro_25007334.mp3,,1,train,common_voice_ro_25007334.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,8,43
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25007511.mp3,să nu-ți fie frică dacă n-ai de ce să te temi,common_voice,4.976,1,cv_3a67e258b683a93605f1d196c0db5789e00ed05652fb86aafaa3da6da1c31bbdc79bd14c3b3f4d2cf2cb825e444b859769628b97f41ebcc373c238ceba2da97c,cv_common_voice_ro_25007511.mp3,,1,train,common_voice_ro_25007511.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,11,45
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25007512.mp3,informațiile obținute pot fi de real ajutor,common_voice,4.615,1,cv_3a67e258b683a93605f1d196c0db5789e00ed05652fb86aafaa3da6da1c31bbdc79bd14c3b3f4d2cf2cb825e444b859769628b97f41ebcc373c238ceba2da97c,cv_common_voice_ro_25007512.mp3,,2,train,common_voice_ro_25007512.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,7,43
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25007513.mp3,nu mă voi alătura niciodată unui partid paneuropean,common_voice,5.84,1,cv_3a67e258b683a93605f1d196c0db5789e00ed05652fb86aafaa3da6da1c31bbdc79bd14c3b3f4d2cf2cb825e444b859769628b97f41ebcc373c238ceba2da97c,cv_common_voice_ro_25007513.mp3,,2,train,common_voice_ro_25007513.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,8,51
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25007514.mp3,acele limbi au fost pur și simplu interzise,common_voice,4.76,1,cv_3a67e258b683a93605f1d196c0db5789e00ed05652fb86aafaa3da6da1c31bbdc79bd14c3b3f4d2cf2cb825e444b859769628b97f41ebcc373c238ceba2da97c,cv_common_voice_ro_25007514.mp3,,1,train,common_voice_ro_25007514.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,8,43
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25007515.mp3,totuși anderlicht reprezintă una dintre principalele pretendente la calificare în europa league,common_voice,7.064,1,cv_3a67e258b683a93605f1d196c0db5789e00ed05652fb86aafaa3da6da1c31bbdc79bd14c3b3f4d2cf2cb825e444b859769628b97f41ebcc373c238ceba2da97c,cv_common_voice_ro_25007515.mp3,,2,train,common_voice_ro_25007515.mp3,unknown,unknown,unknown,unknown,2,0,,long_>6s,12,95
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972721.mp3,este cel mai bun remediu împotriva extremismului,common_voice,3.63,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972721.mp3,,1,train,common_voice_ro_23972721.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,7,48
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972722.mp3,le vom obliga să facă acest lucru,common_voice,3.03,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972722.mp3,,0,train,common_voice_ro_23972722.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,7,33
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972723.mp3,am fost foarte mulțumită de acest lucru,common_voice,3.222,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972723.mp3,,1,train,common_voice_ro_23972723.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,7,39
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972724.mp3,toate acestea nu sunt în program,common_voice,2.79,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972724.mp3,,1,train,common_voice_ro_23972724.mp3,twenties,female_feminine,unknown,unknown,2,0,,short_<3s,6,32
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972725.mp3,cu toate acestea există însă unele întrebări,common_voice,3.75,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972725.mp3,,0,train,common_voice_ro_23972725.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,7,44
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972733.mp3,rezultatul a fost o sărăcie accentuată,common_voice,3.51,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972733.mp3,,1,train,common_voice_ro_23972733.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,6,38
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972734.mp3,tânăra are permisul de conducere de doar un an și jumătate,common_voice,3.99,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972734.mp3,,0,train,common_voice_ro_23972734.mp3,twenties,female_feminine,unknown,unknown,2,1,,medium_3_6s,11,58
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972736.mp3,acum nu trebuie să uităm tinerii,common_voice,3.03,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972736.mp3,,1,train,common_voice_ro_23972736.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,6,32
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972737.mp3,să progresăm printr-o viziune corectă asupra familiei,common_voice,3.942,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972737.mp3,,1,train,common_voice_ro_23972737.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,7,53
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972739.mp3,trebuie să lăsăm spiritele să se calmeze,common_voice,3.39,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972739.mp3,,1,train,common_voice_ro_23972739.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,7,40
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972759.mp3,aceste probleme au fost foarte bine prezentate aici,common_voice,3.582,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972759.mp3,,0,train,common_voice_ro_23972759.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,8,51
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972760.mp3,alegătorii noștri merită mai mult de la noi,common_voice,3.342,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972760.mp3,,1,train,common_voice_ro_23972760.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,8,43
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972761.mp3,această politică va fi una dificilă,common_voice,3.222,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972761.mp3,,0,train,common_voice_ro_23972761.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,6,35
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972762.mp3,cu toate acestea nu este suficient,common_voice,3.03,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972762.mp3,,1,train,common_voice_ro_23972762.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,6,34
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972763.mp3,în acest an doi și-au pierdut serviciul din acest motiv,common_voice,3.822,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972763.mp3,,0,train,common_voice_ro_23972763.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,10,55
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972772.mp3,comisia nu vrea un astfel de sprijin,common_voice,3.222,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972772.mp3,,1,train,common_voice_ro_23972772.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,7,36
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972773.mp3,doamnelor și domnilor vă mulțumesc pentru atenție,common_voice,3.462,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972773.mp3,,0,train,common_voice_ro_23972773.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,7,49
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972774.mp3,de ce sunt protejate standardele duble,common_voice,3.27,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972774.mp3,,0,train,common_voice_ro_23972774.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,6,38
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972775.mp3,există probabil o lipsă de coordonare,common_voice,3.702,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972775.mp3,,1,train,common_voice_ro_23972775.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,6,37
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972776.mp3,le voi prezenta în numele domniei sale,common_voice,3.87,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972776.mp3,,1,train,common_voice_ro_23972776.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,7,38
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972797.mp3,aș dori să repet acest lucru aici,common_voice,4.23,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972797.mp3,,0,train,common_voice_ro_23972797.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,7,33
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972798.mp3,avem nevoie de un prim pilon puternic,common_voice,3.702,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972798.mp3,,1,train,common_voice_ro_23972798.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,7,37
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972800.mp3,acum pentru a treia oară facem o excepție,common_voice,3.87,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972800.mp3,,0,train,common_voice_ro_23972800.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,8,41
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972801.mp3,cred că acel amendament va fi respins mâine,common_voice,4.59,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972801.mp3,,1,train,common_voice_ro_23972801.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,8,43
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972802.mp3,este foarte posibil să se dovedească nefolositoare,common_voice,3.99,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972802.mp3,,0,train,common_voice_ro_23972802.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,7,50
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972828.mp3,comisia a vrut o reuniune la nivel înalt,common_voice,3.87,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972828.mp3,,1,train,common_voice_ro_23972828.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,8,40
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972829.mp3,de aceea conferința și sesiunea se suprapun,common_voice,3.702,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972829.mp3,,0,train,common_voice_ro_23972829.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,7,43
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972830.mp3,europenii au acum o conștiință ecologică,common_voice,3.822,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972830.mp3,,1,train,common_voice_ro_23972830.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,6,40
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972831.mp3,europa trebuie să conducă prin puterea exemplului,common_voice,3.822,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972831.mp3,,1,train,common_voice_ro_23972831.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,7,49
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972832.mp3,rațiunea rece ne oferă multe soluții,common_voice,4.35,1,cv_531d9504bf3710a2d32b085272eed0aa17d7c447e8989036d09bca554f27952612fec2c9979d769a1be7d5e1d3c4dadb753984c4fd0a70742f89345fe8e0e020,cv_common_voice_ro_23972832.mp3,,0,train,common_voice_ro_23972832.mp3,twenties,female_feminine,unknown,unknown,2,0,,medium_3_6s,6,36
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26146805.mp3,avem nevoie de finanțarea acestor proiecte,common_voice,4.147,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26146805.mp3,,0,train,common_voice_ro_26146805.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,6,42
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26147074.mp3,acestea mă umplu de mult optimism,common_voice,3.643,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26147074.mp3,,0,train,common_voice_ro_26147074.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,6,33
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26147079.mp3,ar fi trebuit adoptat amendamentul în acest sens,common_voice,4.795,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26147079.mp3,,2,train,common_voice_ro_26147079.mp3,twenties,male_masculine,unknown,unknown,2,1,,medium_3_6s,8,48
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26147173.mp3,votul va avea loc mâine miercuri,common_voice,4.364,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26147173.mp3,,1,train,common_voice_ro_26147173.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,6,32
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26147230.mp3,nu trebuie să fie slăbită și mai mult,common_voice,3.428,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26147230.mp3,,0,train,common_voice_ro_26147230.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,8,37
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26147325.mp3,va fi un lucru foarte complicat,common_voice,3.607,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26147325.mp3,,0,train,common_voice_ro_26147325.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,6,31
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26147544.mp3,grecia ne arată astăzi reversul cooperării euro,common_voice,4.436,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26147544.mp3,,2,train,common_voice_ro_26147544.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,7,47
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26147579.mp3,este timpul să oprim acest circ nesănătos,common_voice,4.364,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26147579.mp3,,0,train,common_voice_ro_26147579.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,7,41
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26147615.mp3,astăzi aș dori să subliniez două aspecte,common_voice,3.716,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26147615.mp3,,0,train,common_voice_ro_26147615.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,7,40
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26147732.mp3,să vedem ce forme vor lua atunci propunerile,common_voice,4.075,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26147732.mp3,,0,train,common_voice_ro_26147732.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,8,44
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26234817.mp3,returul este programat la doi decembrie la timișoara,common_voice,4.976,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26234817.mp3,,2,train,common_voice_ro_26234817.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,8,52
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26235766.mp3,ar trebui să facem un pas curajos înainte,common_voice,3.716,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26235766.mp3,,0,train,common_voice_ro_26235766.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,8,41
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26256909.mp3,nu consider că ar trebui tolerat,common_voice,3.067,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26256909.mp3,,0,train,common_voice_ro_26256909.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,6,32
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26256913.mp3,este acest lucru atât de greu de înțeles,common_voice,3.788,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26256913.mp3,,0,train,common_voice_ro_26256913.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,8,40
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26256918.mp3,mă voi limita la aceste observații finale,common_voice,3.824,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26256918.mp3,,0,train,common_voice_ro_26256918.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,7,41
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26256922.mp3,trebuie să analizăm în mod cinstit această problemă,common_voice,4.003,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26256922.mp3,,0,train,common_voice_ro_26256922.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,8,51
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26256939.mp3,aceasta este singura soluție nu există alta,common_voice,4.615,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26256939.mp3,,0,train,common_voice_ro_26256939.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,7,43
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26256940.mp3,ce instrumente de planificare vom face disponibile,common_voice,4.364,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26256940.mp3,,0,train,common_voice_ro_26256940.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,7,50
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26256950.mp3,am fost gata când ele au fost gata,common_voice,3.175,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26256950.mp3,,1,train,common_voice_ro_26256950.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,8,34
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26256952.mp3,inițiativa cetățenilor seamănă cu un nou-născut,common_voice,3.896,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26256952.mp3,,1,train,common_voice_ro_26256952.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,6,47
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26256967.mp3,nu mă gândesc doar la crizele financiare,common_voice,3.643,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26256967.mp3,,0,train,common_voice_ro_26256967.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,7,40
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_26256976.mp3,cu siguranță aceasta este doar o contribuție mică,common_voice,4.003,1,cv_5c0f3093ff3be983420484884fc0a4837447d201685354124f33c4a175635bac41d80da80ea77c765cac0c2030d820547db77cd619b8252e20cde578f29fd490,cv_common_voice_ro_26256976.mp3,,0,train,common_voice_ro_26256976.mp3,twenties,male_masculine,unknown,unknown,2,0,,medium_3_6s,8,49
